0.48,0.73,1.24,1.61,1.87,3.65,4.03,6.83,6.17,7.0,16.91,None
0.39,0.64,1.06,1.67,1.68,2.0,3.35,3.65,5.85,7.74,7.96,9.35,8.81,8.69,8.59,6.71,7.61,9.89,12.21,13.02,12.83,None,None
0.3,0.73,1.33,1.68,2.22,3.89,3.61,5.45,6.46,6.47,6.5,6.26,8.34,9.88,11.94,14.58,20.03,None
0.45,0.85,1.33,1.42,2.51,3.7,4.67,5.81,8.09,7.62,9.33,8.93,11.39,11.39,23.65,26.94,None
0.42,0.84,1.5,1.69,2.53,3.48,4.26,6.1,7.07,8.59,8.43,9.75,22.47,22.47,22.79,None,None
0.42,0.85,1.44,1.54,1.46,2.23,3.7,4.17,5.36,6.63,6.97,8.69,8.69,8.87,7.97,9.39,12.71,12.17,11.71,10.78,None,None
0.42,0.76,1.44,1.72,2.45,3.0,3.53,3.75,5.49,7.06,7.34,8.02,11.71,11.62,12.8,14.98,17.41,19.69,None
0.42,0.86,1.44,1.67,2.45,1.9,3.54,4.45,6.67,7.27,7.21,7.45,6.5,8.04,8.29,7.94,8.93,10.71,11.89,9.66,10.15,10.46,11.12,11.6,11.44,11.57,11.67,12.17,12.07,39.23,39.42,39.48,39.48,39.48,39.48,None
0.44,0.87,1.44,1.54,2.45,2.53,3.74,4.55,5.95,7.58,7.45,6.9,5.89,6.77,6.66,8.12,8.57,10.15,10.33,10.15,10.59,9.87,11.3,10.97,11.44,10.96,11.74,39.03,39.38,39.42,39.48,None,None
0.48,0.76,1.44,1.69,1.95,3.46,3.96,6.01,6.17,7.14,16.7,None
0.48,0.28,0.9,1.33,1.0,1.79,1.83,2.24,3.73,5.04,6.97,7.62,8.21,10.25,12.17,12.81,10.29,13.35,17.96,14.99,18.36,21.63,None
0.5,0.73,1.46,1.74,2.53,4.25,4.49,6.06,8.1,8.03,5.27,6.46,8.06,8.23,8.47,9.34,10.11,13.63,13.26,13.76,None
0.52,0.92,1.73,1.74,1.95,3.39,3.86,6.86,6.47,7.13,8.36,8.94,10.01,7.96,8.31,11.75,22.72,18.64,None
0.5,0.87,1.25,1.6,2.27,3.87,4.15,6.38,6.68,6.6,7.57,8.02,8.66,8.31,8.49,11.75,22.72,None,None
0.51,0.87,1.25,1.6,2.62,4.25,4.6,5.86,7.87,7.9,9.0,9.9,8.9,8.4,7.4,None,None
0.49,0.76,1.34,1.74,1.95,3.82,4.28,6.14,7.63,7.66,4.88,6.19,7.2,8.06,9.02,9.34,10.1,11.15,12.49,13.26,None,None
0.39,0.83,1.34,1.53,1.33,2.06,3.7,3.71,4.94,6.47,7.77,8.87,8.87,8.37,8.35,8.35,12.17,11.95,12.21,10.25,None,None
0.44,0.84,1.34,1.74,1.95,3.82,4.28,6.26,6.81,7.67,6.26,6.26,7.29,8.06,9.07,10.86,9.6,9.47,12.12,13.31,None,None
0.4,0.74,1.34,1.53,2.45,2.57,3.8,4.05,6.29,7.62,6.9,6.9,7.09,6.78,6.66,8.66,9.16,11.21,10.5,10.74,10.64,10.39,11.21,12.18,11.62,11.67,11.44,12.17,11.92,39.09,39.24,39.47,39.4,39.31,39.31,39.53,39.48,None,None
0.46,0.92,1.34,1.74,1.95,3.82,4.28,6.22,6.98,6.46,7.28,9.2,9.34,8.89,9.71,9.61,11.55,12.95,17.46,None,None
0.46,1.16,1.34,1.56,1.38,2.06,3.56,3.84,5.53,6.43,8.1,8.35,8.35,8.35,8.35,8.35,12.17,11.95,12.21,15.4,None
0.46,0.74,1.32,0.98,4.0,5.07,5.19,5.9,6.05,6.63,7.74,7.86,14.22,None
0.46,0.75,1.39,1.56,2.19,2.57,3.73,4.44,5.96,7.62,6.9,6.9,6.78,6.78,6.66,9.07,9.02,10.2,10.64,11.02,10.66,9.52,11.67,10.98,11.7,11.8,12.1,None,None
0.49,0.73,1.39,1.46,2.19,2.57,4.1,4.25,5.96,7.62,6.9,6.9,6.78,6.78,6.66,8.75,8.93,10.2,10.92,10.92,10.66,9.52,11.35,10.98,12.07,11.52,11.52,12.17,12.03,39.2,39.23,39.23,39.28,39.28,None,None
0.51,0.78,1.32,1.79,2.53,3.98,4.6,6.06,7.57,8.32,9.13,8.92,11.57,11.57,10.93,None,None
0.5,0.73,1.41,1.79,2.54,4.32,4.67,6.06,7.72,7.7,8.51,7.97,9.39,10.84,8.48,13.2,13.19,11.62,12.61,13.9,None
0.52,0.72,1.45,1.66,2.19,3.09,3.3,5.11,5.83,6.9,5.95,5.75,7.94,8.11,11.71,17.46,19.91,None
0.49,0.83,1.32,1.21,1.83,2.91,3.26,4.04,3.94,4.18,5.19,6.57,8.17,7.52,12.17,17.87,None
0.5,0.7,1.47,1.21,2.01,3.54,3.38,4.04,3.9,4.05,4.25,7.56,6.9,10.84,11.71,11.12,11.2,12.44,None,None
0.42,0.76,1.54,1.66,1.44,6.5,6.95,7.7,5.84,7.64,7.73,8.66,10.39,10.34,10.34,None,None
0.49,0.65,1.54,1.6,2.31,3.59,4.28,6.08,6.93,7.71,5.2,6.44,7.5,8.06,9.07,9.98,11.29,11.23,12.77,13.38,13.38,14.17,14.47,15.36,13.67,None
0.53,0.64,1.09,1.6,2.59,4.23,4.71,6.06,7.32,8.39,8.62,9.99,23.65,23.65,22.83,None,None
0.5,0.75,1.1,1.6,2.59,4.23,4.64,6.06,6.98,7.54,6.95,6.54,7.61,7.92,8.38,9.74,9.92,12.89,13.4,18.55,14.59,16.01,None
0.51,0.94,1.46,1.6,2.27,3.53,4.28,6.32,6.68,6.6,7.57,8.85,8.37,9.74,None
0.51,0.78,1.46,1.51,2.19,4.03,3.7,5.86,6.3,5.94,6.96,7.33,8.38,8.44,12.21,14.37,19.96,None,None,None
0.51,0.78,1.3,1.71,2.19,2.57,4.15,4.46,5.96,7.62,6.9,6.9,6.78,6.78,6.66,8.93,9.16,10.2,10.66,13.49,16.63,15.95,15.81,None
0.51,0.65,1.3,1.71,1.74,2.06,3.65,3.84,6.28,6.7,7.08,10.75,10.8,12.12,None,None
0.51,0.65,1.3,1.67,2.54,4.09,5.01,6.06,7.34,8.03,9.05,9.94,23.65,23.65,22.6,None,None
0.51,0.77,1.3,1.71,2.19,2.57,4.15,4.22,5.96,7.62,6.9,6.9,6.27,6.66,6.66,9.37,9.34,10.2,10.92,10.92,10.66,10.11,11.35,10.96,12.22,11.52,11.52,12.17,12.03,39.2,37.1,39.24,39.45,39.28,39.45,45.84,45.99,45.39,None,None,None
0.51,0.8,1.3,1.67,2.67,4.31,4.67,5.92,6.86,7.54,6.54,7.23,7.61,8.14,8.38,9.92,10.29,13.63,13.26,None,None
0.53,0.77,1.3,1.17,2.01,3.1,3.23,4.56,4.26,4.75,8.07,7.42,None
0.48,0.65,1.3,1.67,2.67,4.09,4.44,5.87,7.05,8.03,8.4,9.27,11.57,11.57,10.98,None,None
0.43,0.71,1.3,1.67,2.19,2.82,3.82,4.1,5.32,7.34,7.49,8.06,11.53,11.35,13.31,15.44,16.27,19.69,None
0.44,0.65,1.3,1.67,2.19,3.27,3.08,4.52,5.57,5.72,6.11,6.11,8.13,8.39,11.92,19.91,23.24,None
0.44,0.65,1.3,2.35,2.19,2.06,3.69,4.06,5.96,7.24,6.9,6.9,6.66,7.54,6.66,9.34,9.34,10.2,10.66,14.92,16.63,None,None,None
0.4,0.71,1.3,1.71,2.67,4.09,4.44,5.87,7.82,8.03,8.37,9.43,10.07,11.25,None,None
0.39,0.78,1.3,1.71,2.61,4.09,4.44,5.92,7.94,8.61,8.93,8.47,9.57,8.84,11.49,12.03,13.64,21.34,19.32,None
0.34,0.76,1.3,1.71,2.72,3.71,4.43,5.7,8.09,7.56,8.09,6.6,6.86,6.97,6.63,7.23,6.01,7.05,7.66,None
0.4,0.76,1.3,1.71,2.79,4.09,4.82,5.92,7.0,8.34,6.54,6.46,7.61,7.92,8.34,10.02,12.17,11.8,11.25,11.0,11.21,12.46,11.75,11.89,15.04,17.59,None
0.32,0.73,1.3,1.71,2.42,4.09,4.82,5.92,7.31,7.54,6.46,6.27,7.61,8.32,8.43,10.47,12.17,11.25,11.25,11.02,11.21,11.94,11.94,13.04,14.99,14.63,None
0.35,0.71,1.3,1.71,2.19,3.92,3.74,5.31,6.27,5.93,6.6,6.96,8.07,8.71,12.42,17.86,17.55,None
0.43,0.82,1.32,1.67,2.19,3.27,3.59,5.23,5.57,5.55,6.22,6.22,7.85,8.03,10.75,13.06,14.13,18.23,16.72,18.68,None,None
0.32,0.85,1.32,1.71,2.19,2.57,3.78,3.87,5.96,7.62,6.92,6.74,7.7,6.27,7.53,7.38,7.61,7.38,7.37,7.06,9.25,9.57,9.65,10.52,10.59,None
0.43,0.94,1.13,1.57,2.53,3.34,3.5,6.57,5.73,5.94,7.18,8.29,8.02,9.08,8.71,None,None
0.35,0.97,1.3,1.5,2.32,3.53,4.28,6.48,7.14,7.32,7.19,9.09,12.07,9.43,10.62,None
0.31,0.97,1.3,1.5,2.42,4.09,4.82,5.87,7.99,7.99,8.77,9.93,12.3,12.3,12.3,None,None
0.35,0.77,1.37,1.51,2.19,3.53,3.74,5.44,6.27,5.93,6.96,6.6,9.16,8.71,12.42,16.91,16.78,None
0.41,0.68,1.3,1.48,2.5,4.06,4.75,5.92,8.06,8.61,8.44,6.69,7.34,7.1,6.4,8.26,8.16,8.88,None,None
0.31,0.8,1.34,1.51,1.3,1.93,3.65,3.84,5.93,6.71,7.85,12.07,12.07,14.58,None,None
0.36,0.77,1.34,1.5,2.19,2.57,3.78,4.16,5.96,7.62,7.41,6.48,7.03,7.64,6.66,9.34,9.34,10.2,12.8,12.26,12.92,16.06,16.61,16.77,17.5,18.05,43.74,19.05,None,None
0.31,0.79,1.3,1.49,2.5,4.09,4.75,5.87,7.57,8.38,8.83,9.94,23.65,23.65,21.24,None,None
0.42,0.8,1.28,1.76,2.19,2.57,3.78,4.16,5.96,7.62,6.95,7.26,7.03,7.64,6.66,9.34,9.34,10.2,12.8,12.21,13.13,15.63,16.52,16.54,17.5,17.71,43.74,45.17,None,None
0.4,0.8,1.28,1.49,2.26,3.53,4.28,6.32,6.68,6.6,8.1,8.54,7.51,10.88,None
0.31,0.53,1.3,1.76,2.19,2.57,3.78,4.16,5.96,7.62,6.95,6.89,6.85,6.66,6.66,9.34,8.93,10.2,10.92,14.92,16.63,16.28,None,None
0.31,0.53,1.3,1.76,2.19,3.86,4.05,5.31,6.31,5.93,6.14,6.32,8.71,8.71,12.42,None,None,None
0.31,0.83,1.3,1.76,2.19,2.57,3.78,4.16,5.96,7.62,6.89,7.5,6.29,6.66,6.66,8.93,8.93,10.2,10.92,10.92,10.37,10.25,11.35,10.92,12.48,11.52,11.52,12.17,12.12,38.86,39.31,39.28,39.43,39.28,None,None
